OG	K	P	FDR_P	interpretation
16948	0.92	0.3605	0.685666620652	nonsignificant
14361	0.91	0.3606	0.685667513111	nonsignificant
11233	0.92	0.361	0.685860176503	nonsignificant
15623	1.1	0.361	0.685860176503	nonsignificant
16121	0.9	0.361	0.685860176503	nonsignificant
16990	1.43	0.3616	0.686810697546	nonsignificant
14782	0.86	0.3618	0.687001157663	nonsignificant
16769	0.0	0.362	0.687191512813	nonsignificant
18328	0.59	0.3623	0.6875715427	nonsignificant
13114	0.89	0.3627	0.687951885494	nonsignificant
13455	1.18	0.3628	0.687951885494	nonsignificant
15787	0.84	0.3628	0.687951885494	nonsignificant
10564	0.93	0.3635	0.687954228446	nonsignificant
12791	0.94	0.3637	0.687954228446	nonsignificant
14293	1.62	0.3634	0.687954228446	nonsignificant
14388	3.09	0.3632	0.687954228446	nonsignificant
14433	1.07	0.3637	0.687954228446	nonsignificant
15587	1.1	0.3632	0.687954228446	nonsignificant
15867	0.81	0.363	0.687954228446	nonsignificant
16799	0.91	0.3637	0.687954228446	nonsignificant
18060	1.21	0.3633	0.687954228446	nonsignificant
17250	1.31	0.364	0.688332692836	nonsignificant
13071	1.39	0.3642	0.688521899012	nonsignificant
17310	1.12	0.3647	0.689277997257	nonsignificant
18869	1.21	0.3649	0.689466840373	nonsignificant
11187	1.06	0.3662	0.690219370725	nonsignificant
12771	0.92	0.3658	0.690219370725	nonsignificant
13872	0.89	0.3656	0.690219370725	nonsignificant
14547	1.16	0.3659	0.690219370725	nonsignificant
14980	0.89	0.366	0.690219370725	nonsignificant
16856	1.1	0.3657	0.690219370725	nonsignificant
17741	0.84	0.3656	0.690219370725	nonsignificant
18666	0.86	0.3655	0.690219370725	nonsignificant
19463	1.32	0.3662	0.690219370725	nonsignificant
11722	0.86	0.3668	0.690972162975	nonsignificant
15906	0.92	0.3668	0.690972162975	nonsignificant
10915	2.07	0.3674	0.691157454943	nonsignificant
14868	0.88	0.3674	0.691157454943	nonsignificant
15997	1.2	0.3672	0.691157454943	nonsignificant
17969	0.8	0.3671	0.691157454943	nonsignificant
18772	1.54	0.367	0.691157454943	nonsignificant
12520	0.79	0.3683	0.69209457174	nonsignificant
16166	1.43	0.3682	0.69209457174	nonsignificant
17738	1.27	0.3682	0.69209457174	nonsignificant
17957	4.91	0.3683	0.69209457174	nonsignificant
15029	0.89	0.3687	0.692657294791	nonsignificant
13719	1.65	0.3692	0.692840860801	nonsignificant
15902	1.08	0.369	0.692840860801	nonsignificant
16354	1.18	0.3691	0.692840860801	nonsignificant
17480	0.89	0.369	0.692840860801	nonsignificant
14744	1.27	0.3694	0.693026272802	nonsignificant
17131	1.13	0.3695	0.693026272802	nonsignificant
10951	0.85	0.3699	0.693398938776	nonsignificant
16205	1.16	0.3699	0.693398938776	nonsignificant
11857	0.89	0.3703	0.693767228261	nonsignificant
13298	0.86	0.3706	0.693767228261	nonsignificant
14148	2.64	0.3704	0.693767228261	nonsignificant
16225	0.94	0.3705	0.693767228261	nonsignificant
19296	0.83	0.3706	0.693767228261	nonsignificant
13513	0.86	0.3709	0.694140206466	nonsignificant
17702	0.58	0.3718	0.69563557849	nonsignificant
17395	0.67	0.3724	0.696564830393	nonsignificant
18396	1.13	0.3726	0.696564830393	nonsignificant
18774	0.88	0.3725	0.696564830393	nonsignificant
12347	0.93	0.3728	0.696749647314	nonsignificant
14209	1.07	0.3732	0.697116752507	nonsignificant
15427	4.52	0.3733	0.697116752507	nonsignificant
17124	0.83	0.3731	0.697116752507	nonsignificant
14824	0.83	0.3738	0.697672229748	nonsignificant
16632	1.16	0.3738	0.697672229748	nonsignificant
17070	1.39	0.374	0.697856446371	nonsignificant
12052	0.89	0.3744	0.698224580401	nonsignificant
12486	1.09	0.3743	0.698224580401	nonsignificant
12237	0.8	0.3746	0.69840849797	nonsignificant
12351	0.85	0.375	0.698776034623	nonsignificant
14801	1.17	0.375	0.698776034623	nonsignificant
12929	1.07	0.3752	0.698954216216	nonsignificant
15648	1.14	0.3754	0.698954216216	nonsignificant
17126	1.1	0.3754	0.698954216216	nonsignificant
12487	1.32	0.3758	0.699132109101	nonsignificant
16651	0.92	0.3757	0.699132109101	nonsignificant
17479	0.86	0.3758	0.699132109101	nonsignificant
11252	0.91	0.3764	0.69967276894	nonsignificant
12272	1.2	0.3764	0.69967276894	nonsignificant
14639	1.08	0.3766	0.69967276894	nonsignificant
14650	0.81	0.3765	0.69967276894	nonsignificant
16221	0.84	0.3762	0.69967276894	nonsignificant
18622	1.55	0.3767	0.69967276894	nonsignificant
11977	3.1	0.377	0.699852600377	nonsignificant
14337	0.24	0.377	0.699852600377	nonsignificant
14573	0.92	0.3779	0.700767994616	nonsignificant
14696	0.81	0.3778	0.700767994616	nonsignificant
14967	0.92	0.3779	0.700767994616	nonsignificant
15641	0.92	0.3778	0.700767994616	nonsignificant
11484	1.07	0.3782	0.701135575888	nonsignificant
13658	0.88	0.379	0.702429647565	nonsignificant
11642	1.31	0.3796	0.703159489247	nonsignificant
12120	0.85	0.3797	0.703159489247	nonsignificant
16364	1.09	0.3795	0.703159489247	nonsignificant
11806	0.88	0.3801	0.703522004299	nonsignificant
18098	0.84	0.3801	0.703522004299	nonsignificant
13113	0.88	0.3804	0.703884129968	nonsignificant
18757	0.75	0.3805	0.703884129968	nonsignificant
10944	1.14	0.3814	0.705170316694	nonsignificant
16784	1.1	0.3813	0.705170316694	nonsignificant
11818	0.79	0.3817	0.705337560322	nonsignificant
13367	1.17	0.3818	0.705337560322	nonsignificant
13548	0.89	0.3818	0.705337560322	nonsignificant
17254	1.22	0.3819	0.705337560322	nonsignificant
14004	1.74	0.3822	0.705702439024	nonsignificant
12782	1.14	0.3829	0.706611408677	nonsignificant
12901	0.93	0.3828	0.706611408677	nonsignificant
15225	0.95	0.383	0.706611408677	nonsignificant
16759	0.93	0.3833	0.70678632227	nonsignificant
18784	0.85	0.3832	0.70678632227	nonsignificant
10854	0.93	0.3841	0.707314862336	nonsignificant
11286	0.87	0.3837	0.707314862336	nonsignificant
13496	0.93	0.3841	0.707314862336	nonsignificant
14678	0.93	0.3839	0.707314862336	nonsignificant
14924	0.72	0.3838	0.707314862336	nonsignificant
13570	0.93	0.3849	0.708404113248	nonsignificant
14715	1.06	0.385	0.708404113248	nonsignificant
17707	1.53	0.3848	0.708404113248	nonsignificant
17604	1.3	0.3854	0.708950761015	nonsignificant
12297	0.87	0.386	0.709107733333	nonsignificant
14199	1.19	0.3859	0.709107733333	nonsignificant
15275	0.87	0.386	0.709107733333	nonsignificant
15848	0.9	0.3858	0.709107733333	nonsignificant
17281	0.88	0.3857	0.709107733333	nonsignificant
13529	1.47	0.3867	0.71001500533	nonsignificant
14961	0.93	0.3866	0.71001500533	nonsignificant
18685	1.15	0.3871	0.71056005862	nonsignificant
16450	1.11	0.3876	0.711098908123	nonsignificant
17914	0.86	0.3876	0.711098908123	nonsignificant
11652	0.64	0.3883	0.711997764768	nonsignificant
14750	0.82	0.3883	0.711997764768	nonsignificant
15830	1.13	0.3884	0.711997764768	nonsignificant
17734	0.88	0.3886	0.712174886938	nonsignificant
14826	1.29	0.389	0.712718351064	nonsignificant
10593	1.64	0.3895	0.71344469556	nonsignificant
12446	0.15	0.3899	0.713608156217	nonsignificant
14094	0.83	0.3898	0.713608156217	nonsignificant
15274	0.9	0.3898	0.713608156217	nonsignificant
13297	0.87	0.3904	0.714143813064	nonsignificant
18110	1.26	0.3903	0.714143813064	nonsignificant
15908	0.92	0.3907	0.714496072187	nonsignificant
18641	1.27	0.3908	0.714496072187	nonsignificant
12725	0.36	0.3913	0.714813589404	nonsignificant
13072	0.83	0.3913	0.714813589404	nonsignificant
13226	0.68	0.3917	0.714813589404	nonsignificant
13578	1.19	0.3917	0.714813589404	nonsignificant
15173	1.13	0.3917	0.714813589404	nonsignificant
16558	0.9	0.3911	0.714813589404	nonsignificant
17866	1.19	0.3917	0.714813589404	nonsignificant
13285	0.83	0.3922	0.715143809524	nonsignificant
14420	0.93	0.3922	0.715143809524	nonsignificant
14936	0.9	0.3924	0.715143809524	nonsignificant
16314	0.64	0.3922	0.715143809524	nonsignificant
17621	0.92	0.3924	0.715143809524	nonsignificant
13935	0.7	0.393	0.716047870934	nonsignificant
11888	0.88	0.3933	0.716208403805	nonsignificant
12404	1.11	0.3934	0.716208403805	nonsignificant
17213	1.26	0.3934	0.716208403805	nonsignificant
17583	0.8	0.3937	0.716565204756	nonsignificant
15972	0.89	0.3941	0.717103777073	nonsignificant
12940	1.34	0.3944	0.717270749736	nonsignificant
14501	0.71	0.3944	0.717270749736	nonsignificant
12330	1.27	0.3949	0.717801081794	nonsignificant
17426	1.22	0.3949	0.717801081794	nonsignificant
11382	1.06	0.3958	0.718110666316	nonsignificant
13649	1.51	0.3956	0.718110666316	nonsignificant
14842	1.25	0.3952	0.718110666316	nonsignificant
14917	0.91	0.3954	0.718110666316	nonsignificant
15006	1.1	0.3957	0.718110666316	nonsignificant
16511	0.86	0.3956	0.718110666316	nonsignificant
17962	0.92	0.3953	0.718110666316	nonsignificant
13736	0.93	0.3961	0.718268894737	nonsignificant
17496	1.22	0.3962	0.718268894737	nonsignificant
18034	1.53	0.3961	0.718268894737	nonsignificant
17236	1.08	0.3967	0.718986135228	nonsignificant
15343	0.9	0.3971	0.719521804314	nonsignificant
15807	0.91	0.3973	0.719694898764	nonsignificant
13614	1.79	0.3975	0.719867902208	nonsignificant
15295	0.82	0.3979	0.720402917214	nonsignificant
13623	16.72	0.3982	0.720756647399	nonsignificant
12597	1.13	0.3984	0.720929235619	nonsignificant
17996	1.08	0.3986	0.721101733193	nonsignificant
13480	0.87	0.3988	0.721274140194	nonsignificant
17691	1.15	0.399	0.721446456693	nonsignificant
14583	0.85	0.3992	0.72161868276	nonsignificant
18003	0.89	0.3996	0.721962863887	nonsignificant
18337	1.43	0.3996	0.721962863887	nonsignificant
14888	1.16	0.3999	0.722126107471	nonsignificant
16307	1.22	0.3999	0.722126107471	nonsignificant
13957	0.92	0.4001	0.722297929769	nonsignificant
16356	0.9	0.4004	0.722650144092	nonsignificant
11578	0.88	0.4012	0.722939764706	nonsignificant
13368	1.71	0.4014	0.722939764706	nonsignificant
13770	1.18	0.4009	0.722939764706	nonsignificant
15530	1.26	0.4014	0.722939764706	nonsignificant
16227	1.08	0.4011	0.722939764706	nonsignificant
17088	1.17	0.401	0.722939764706	nonsignificant
17824	0.89	0.4008	0.722939764706	nonsignificant
18762	0.85	0.4011	0.722939764706	nonsignificant
10916	0.0	0.4017	0.723228176363	nonsignificant
11019	1.09	0.4023	0.723228176363	nonsignificant
12984	1.14	0.4019	0.723228176363	nonsignificant
14369	1.21	0.4022	0.723228176363	nonsignificant
14757	0.84	0.4024	0.723228176363	nonsignificant
15112	1.1	0.4023	0.723228176363	nonsignificant
15954	0.61	0.4024	0.723228176363	nonsignificant
18164	1.13	0.4018	0.723228176363	nonsignificant
16649	1.89	0.4034	0.724836358894	nonsignificant
15872	1.17	0.4042	0.726074739312	nonsignificant
17152	1.08	0.4043	0.726074739312	nonsignificant
18333	3.26	0.4045	0.726244592129	nonsignificant
17662	0.94	0.4052	0.727311829078	nonsignificant
15931	0.88	0.4058	0.728199062256	nonsignificant
19596	0.76	0.406	0.728368229167	nonsignificant
12807	0.89	0.4067	0.72924422176	nonsignificant
15459	0.77	0.4067	0.72924422176	nonsignificant
16134	1.08	0.4071	0.729771506635	nonsignificant
17510	0.88	0.4073	0.72994008845	nonsignificant
15620	1.08	0.4078	0.730646085826	nonsignificant
11992	1.11	0.4087	0.73130761039	nonsignificant
14407	1.08	0.4087	0.73130761039	nonsignificant
14411	0.9	0.4085	0.73130761039	nonsignificant
16010	0.87	0.4086	0.73130761039	nonsignificant
18458	1.25	0.4085	0.73130761039	nonsignificant
15984	0.85	0.4089	0.731475486887	nonsignificant
12557	0.91	0.4092	0.73182211838	nonsignificant
16283	0.92	0.4095	0.731978593669	nonsignificant
16353	0.78	0.4095	0.731978593669	nonsignificant
12274	0.84	0.41	0.73211249352	nonsignificant
14905	0.0	0.4099	0.73211249352	nonsignificant
15989	0.87	0.4098	0.73211249352	nonsignificant
19247	1.14	0.4099	0.73211249352	nonsignificant
12569	1.12	0.4102	0.732279813423	nonsignificant
16648	0.85	0.4104	0.732447046632	nonsignificant
14387	2.92	0.4106	0.732614193214	nonsignificant
16400	0.9	0.4112	0.733304892571	nonsignificant
18512	0.79	0.4112	0.733304892571	nonsignificant
11834	0.93	0.4117	0.73362682359	nonsignificant
12613	1.13	0.4117	0.73362682359	nonsignificant
14033	0.89	0.4115	0.73362682359	nonsignificant
10547	0.72	0.4124	0.733712287042	nonsignificant
11271	1.15	0.412	0.733712287042	nonsignificant
12263	1.07	0.4124	0.733712287042	nonsignificant
12266	1.21	0.4121	0.733712287042	nonsignificant
14789	0.9	0.4126	0.733712287042	nonsignificant
15328	0.92	0.4122	0.733712287042	nonsignificant
15430	1.33	0.4126	0.733712287042	nonsignificant
17794	0.86	0.4121	0.733712287042	nonsignificant
17703	0.92	0.4129	0.734056283871	nonsignificant
10396	0.91	0.4135	0.734731923672	nonsignificant
14906	0.94	0.4136	0.734731923672	nonsignificant
17199	0.89	0.4134	0.734731923672	nonsignificant
11668	0.91	0.414	0.735063402062	nonsignificant
15014	0.91	0.414	0.735063402062	nonsignificant
13415	1.07	0.4144	0.735205150657	nonsignificant
14823	0.87	0.4143	0.735205150657	nonsignificant
16384	2.61	0.4142	0.735205150657	nonsignificant
11687	1.12	0.4149	0.735523957797	nonsignificant
13433	1.41	0.4148	0.735523957797	nonsignificant
16050	0.83	0.4149	0.735523957797	nonsignificant
11148	0.9	0.4153	0.735665132425	nonsignificant
14587	0.8	0.4153	0.735665132425	nonsignificant
16428	0.81	0.4153	0.735665132425	nonsignificant
12111	0.65	0.4156	0.735818144436	nonsignificant
15376	0.83	0.4156	0.735818144436	nonsignificant
11633	1.1	0.4162	0.736489650745	nonsignificant
13793	1.08	0.4162	0.736489650745	nonsignificant
15575	1.21	0.4163	0.736489650745	nonsignificant
13680	0.75	0.4171	0.737135368043	nonsignificant
14281	0.95	0.4169	0.737135368043	nonsignificant
14565	1.14	0.4172	0.737135368043	nonsignificant
15377	0.78	0.4171	0.737135368043	nonsignificant
16647	0.84	0.4172	0.737135368043	nonsignificant
18279	1.15	0.4174	0.737299641026	nonsignificant
13824	0.9	0.4176	0.737463829787	nonsignificant
12747	0.61	0.4179	0.737602971311	nonsignificant
13825	0.76	0.418	0.737602971311	nonsignificant
16527	1.2	0.4178	0.737602971311	nonsignificant
13956	0.9	0.419	0.738988991295	nonsignificant
16891	1.12	0.4189	0.738988991295	nonsignificant
11309	0.95	0.4196	0.739668474923	nonsignificant
14768	0.92	0.4195	0.739668474923	nonsignificant
14234	0.92	0.4198	0.739831721668	nonsignificant
11549	0.92	0.4202	0.739968762781	nonsignificant
16024	0.83	0.42	0.739968762781	nonsignificant
16264	1.15	0.4201	0.739968762781	nonsignificant
12987	1.25	0.4206	0.740294685743	nonsignificant
16868	1.15	0.4206	0.740294685743	nonsignificant
11466	1.17	0.4211	0.74098541507	nonsignificant
15172	0.92	0.4216	0.741675791624	nonsignificant
11794	1.24	0.4221	0.742176339969	nonsignificant
13007	0.89	0.4221	0.742176339969	nonsignificant
14783	1.13	0.4224	0.742514314876	nonsignificant
14071	1.08	0.4228	0.743027857143	nonsignificant
12947	1.24	0.4238	0.744215702269	nonsignificant
14414	0.93	0.4237	0.744215702269	nonsignificant
18041	1.13	0.4237	0.744215702269	nonsignificant
14479	0.88	0.424	0.744377166157	nonsignificant
16617	1.19	0.4242	0.744538547771	nonsignificant
17511	1.43	0.4246	0.745050789608	nonsignificant
12091	1.17	0.4248	0.745211917494	nonsignificant
12965	1.7	0.4254	0.74569480916	nonsignificant
15161	0.88	0.4254	0.74569480916	nonsignificant
18936	1.15	0.4254	0.74569480916	nonsignificant
10523	0.92	0.4256	0.74585560926	nonsignificant
13245	0.9	0.4259	0.746001805238	nonsignificant
13619	0.91	0.4259	0.746001805238	nonsignificant
14237	0.84	0.4262	0.746337519065	nonsignificant
12387	0.81	0.427	0.74754841169	nonsignificant
16423	0.9	0.4279	0.748933714431	nonsignificant
17881	0.01	0.4282	0.749078161503	nonsignificant
18643	0.91	0.4281	0.749078161503	nonsignificant
13740	1.1	0.4286	0.749397309645	nonsignificant
15106	1.12	0.4285	0.749397309645	nonsignificant
14671	0.0	0.4289	0.749731565592	nonsignificant
16572	1.09	0.4291	0.749890892948	nonsignificant
17809	0.85	0.4293	0.750050139488	nonsignificant
13153	0.95	0.4295	0.750209305274	nonsignificant
14880	0.92	0.4297	0.750368390368	nonsignificant
12872	0.0	0.4305	0.75157488596	nonsignificant
12185	0.86	0.4309	0.751701721955	nonsignificant
13918	1.89	0.4309	0.751701721955	nonsignificant
14119	0.72	0.4309	0.751701721955	nonsignificant
11552	0.93	0.4312	0.752034632911	nonsignificant
12038	0.16	0.4316	0.752541736269	nonsignificant
17163	1.13	0.4323	0.753571533401	nonsignificant
11329	50.0	0.4329	0.753647549267	nonsignificant
12513	1.03	0.4328	0.753647549267	nonsignificant
12786	2.64	0.4328	0.753647549267	nonsignificant
15736	1.11	0.433	0.753647549267	nonsignificant
16822	1.18	0.433	0.753647549267	nonsignificant
17578	0.87	0.4325	0.753647549267	nonsignificant
15308	1.19	0.4335	0.754327229098	nonsignificant
15768	0.9	0.4339	0.754418491423	nonsignificant
17324	0.91	0.434	0.754418491423	nonsignificant
18085	0.85	0.434	0.754418491423	nonsignificant
18540	0.78	0.4341	0.754418491423	nonsignificant
18654	1.17	0.4338	0.754418491423	nonsignificant
17358	0.9	0.4344	0.754749457755	nonsignificant
17968	0.92	0.4346	0.754906555724	nonsignificant
12055	0.93	0.435	0.755030234316	nonsignificant
13359	1.39	0.435	0.755030234316	nonsignificant
17366	0.95	0.4348	0.755030234316	nonsignificant
11444	1.13	0.4353	0.755153726083	nonsignificant
12746	1.09	0.4354	0.755153726083	nonsignificant
14714	1.08	0.4353	0.755153726083	nonsignificant
13789	0.31	0.4358	0.755467086059	nonsignificant
16518	0.92	0.4357	0.755467086059	nonsignificant
17814	1.11	0.4363	0.756143572327	nonsignificant
14557	0.88	0.4369	0.756422241769	nonsignificant
14762	0.95	0.4368	0.756422241769	nonsignificant
14987	0.89	0.4368	0.756422241769	nonsignificant
15227	0.84	0.4369	0.756422241769	nonsignificant
14290	1.12	0.4374	0.756527391414	nonsignificant
14723	1.13	0.4372	0.756527391414	nonsignificant
18377	0.87	0.4373	0.756527391414	nonsignificant
19071	10.57	0.4371	0.756527391414	nonsignificant
13971	50.0	0.4376	0.756683333333	nonsignificant
10546	0.95	0.4379	0.757012070263	nonsignificant
13311	1.12	0.4383	0.757323476298	nonsignificant
17503	1.4	0.4383	0.757323476298	nonsignificant
17527	1.57	0.4389	0.758170035105	nonsignificant
14892	2.38	0.4392	0.758290578802	nonsignificant
15976	0.88	0.4391	0.758290578802	nonsignificant
17026	0.93	0.4393	0.758290578802	nonsignificant
15117	1.16	0.4399	0.759136047094	nonsignificant
12073	0.95	0.4403	0.759410535536	nonsignificant
13397	0.93	0.4404	0.759410535536	nonsignificant
13775	1.18	0.4402	0.759410535536	nonsignificant
15783	0.86	0.4405	0.759410535536	nonsignificant
14476	0.95	0.4407	0.759565248937	nonsignificant
13170	0.93	0.441	0.759702175544	nonsignificant
16039	0.85	0.441	0.759702175544	nonsignificant
13707	1.09	0.4414	0.760011147213	nonsignificant
14404	1.1	0.4414	0.760011147213	nonsignificant
12481	0.85	0.442	0.760284144819	nonsignificant
12881	0.94	0.4419	0.760284144819	nonsignificant
14232	1.66	0.442	0.760284144819	nonsignificant
16380	0.94	0.4418	0.760284144819	nonsignificant
12693	1.12	0.4427	0.760728436019	nonsignificant
12761	1.16	0.4425	0.760728436019	nonsignificant
13077	0.95	0.4425	0.760728436019	nonsignificant
16260	1.11	0.4426	0.760728436019	nonsignificant
11666	6.36	0.4432	0.760828507351	nonsignificant
13233	1.11	0.443	0.760828507351	nonsignificant
14766	0.9	0.4431	0.760828507351	nonsignificant
16678	0.88	0.4431	0.760828507351	nonsignificant
15108	1.09	0.4436	0.760946314741	nonsignificant
15445	1.13	0.4435	0.760946314741	nonsignificant
16676	1.09	0.4435	0.760946314741	nonsignificant
13593	0.89	0.4439	0.76127137167	nonsignificant
11776	0.82	0.4442	0.761596266799	nonsignificant
13000	1.16	0.4444	0.76174958945	nonsignificant
13993	1.12	0.4448	0.761866534063	nonsignificant
16994	1.46	0.4447	0.761866534063	nonsignificant
19011	0.8	0.4446	0.761866534063	nonsignificant
12763	1.09	0.4458	0.762991828117	nonsignificant
15541	0.9	0.4456	0.762991828117	nonsignificant
18120	0.84	0.4458	0.762991828117	nonsignificant
18585	1.08	0.4459	0.762991828117	nonsignificant
