OG	K	P	FDR_P	interpretation
14732	0.69	0.4455	0.79073620201	nonsignificant
15704	0.91	0.4455	0.79073620201	nonsignificant
15784	1.23	0.445	0.79073620201	nonsignificant
17728	10.05	0.4456	0.79073620201	nonsignificant
18482	1.19	0.4451	0.79073620201	nonsignificant
11611	0.93	0.4462	0.790933058914	nonsignificant
14337	0.0	0.4464	0.790933058914	nonsignificant
15181	1.28	0.4461	0.790933058914	nonsignificant
15343	1.09	0.4462	0.790933058914	nonsignificant
16326	0.83	0.4463	0.790933058914	nonsignificant
17469	3.43	0.4461	0.790933058914	nonsignificant
17901	1.23	0.4473	0.792323842593	nonsignificant
11618	1.08	0.4492	0.792401818182	nonsignificant
11989	1.26	0.4489	0.792401818182	nonsignificant
12098	1.17	0.449	0.792401818182	nonsignificant
12504	0.93	0.4485	0.792401818182	nonsignificant
12799	1.39	0.4487	0.792401818182	nonsignificant
12918	0.92	0.4478	0.792401818182	nonsignificant
12939	2.85	0.4486	0.792401818182	nonsignificant
13572	0.9	0.4487	0.792401818182	nonsignificant
14268	0.8	0.449	0.792401818182	nonsignificant
14669	2.29	0.4492	0.792401818182	nonsignificant
15453	0.92	0.4492	0.792401818182	nonsignificant
16347	0.84	0.4493	0.792401818182	nonsignificant
16625	0.91	0.448	0.792401818182	nonsignificant
16690	0.87	0.4493	0.792401818182	nonsignificant
16951	1.14	0.4479	0.792401818182	nonsignificant
17656	1.44	0.4493	0.792401818182	nonsignificant
18195	0.84	0.4481	0.792401818182	nonsignificant
12421	1.17	0.4495	0.792525006399	nonsignificant
18471	0.7	0.4496	0.792525006399	nonsignificant
12209	1.26	0.4501	0.792594911787	nonsignificant
13789	0.7	0.45	0.792594911787	nonsignificant
16207	0.76	0.4501	0.792594911787	nonsignificant
17396	1.15	0.4501	0.792594911787	nonsignificant
11988	1.13	0.4507	0.79344859407	nonsignificant
14237	5.89	0.4516	0.794599719029	nonsignificant
15401	1.22	0.4515	0.794599719029	nonsignificant
19073	0.8	0.4517	0.794599719029	nonsignificant
17822	0.68	0.4525	0.79580375383	nonsignificant
11722	1.08	0.4528	0.796128057187	nonsignificant
12025	1.13	0.4533	0.796803751914	nonsignificant
12576	0.87	0.4536	0.796896684519	nonsignificant
14719	1.07	0.4537	0.796896684519	nonsignificant
17568	1.22	0.4536	0.796896684519	nonsignificant
10747	0.88	0.454	0.797017078766	nonsignificant
11231	1.14	0.454	0.797017078766	nonsignificant
13173	1.08	0.4545	0.797257499363	nonsignificant
13417	1.25	0.4545	0.797257499363	nonsignificant
13908	0.6	0.4546	0.797257499363	nonsignificant
16007	1.09	0.4543	0.797257499363	nonsignificant
13436	0.87	0.4549	0.79758052444	nonsignificant
14191	1.45	0.4554	0.798226081425	nonsignificant
18597	0.84	0.4555	0.798226081425	nonsignificant
14604	1.04	0.4567	0.799921897253	nonsignificant
16672	0.89	0.4566	0.799921897253	nonsignificant
13273	1.12	0.4571	0.800158816057	nonsignificant
15147	0.87	0.4571	0.800158816057	nonsignificant
17210	1.14	0.4573	0.800158816057	nonsignificant
18768	0.89	0.4572	0.800158816057	nonsignificant
12169	0.83	0.4578	0.80062686643	nonsignificant
14263	0.89	0.4577	0.80062686643	nonsignificant
13770	1.12	0.4581	0.800744847716	nonsignificant
15940	1.44	0.458	0.800744847716	nonsignificant
13884	0.82	0.4588	0.801707583059	nonsignificant
14541	0.85	0.459	0.801707583059	nonsignificant
16277	1.1	0.4589	0.801707583059	nonsignificant
18105	1.16	0.4592	0.801853549696	nonsignificant
15448	0.9	0.4596	0.802348593156	nonsignificant
11300	1.18	0.4598	0.802436676798	nonsignificant
12027	1.22	0.4599	0.802436676798	nonsignificant
16729	0.81	0.46	0.802436676798	nonsignificant
16543	1.16	0.4605	0.803105469739	nonsignificant
14759	15.47	0.4607	0.803250860759	nonsignificant
11460	1.17	0.4612	0.803309155286	nonsignificant
14757	3.38	0.4609	0.803309155286	nonsignificant
15360	1.2	0.4611	0.803309155286	nonsignificant
16108	2.87	0.4611	0.803309155286	nonsignificant
15902	1.08	0.4622	0.804643933266	nonsignificant
18016	1.13	0.4621	0.804643933266	nonsignificant
16056	0.87	0.4629	0.805658908264	nonsignificant
15578	0.86	0.4632	0.805947739328	nonsignificant
18387	0.78	0.4633	0.805947739328	nonsignificant
10437	0.9	0.4638	0.806206612822	nonsignificant
13954	1.08	0.4637	0.806206612822	nonsignificant
19247	1.16	0.4636	0.806206612822	nonsignificant
12872	18.66	0.4641	0.806524526874	nonsignificant
12492	1.22	0.4647	0.806752936728	nonsignificant
15785	1.11	0.4644	0.806752936728	nonsignificant
17450	1.13	0.4647	0.806752936728	nonsignificant
18974	1.19	0.4645	0.806752936728	nonsignificant
17231	1.2	0.4653	0.807387528345	nonsignificant
18121	0.84	0.4653	0.807387528345	nonsignificant
16247	0.91	0.4662	0.808745440806	nonsignificant
11191	1.15	0.467	0.809430357143	nonsignificant
12561	1.16	0.4671	0.809430357143	nonsignificant
12871	0.84	0.4673	0.809430357143	nonsignificant
15030	0.88	0.4673	0.809430357143	nonsignificant
16426	1.17	0.4668	0.809430357143	nonsignificant
18509	0.92	0.4673	0.809430357143	nonsignificant
11415	0.73	0.4675	0.80951241518	nonsignificant
16145	1.18	0.4676	0.80951241518	nonsignificant
18098	0.86	0.4677	0.80951241518	nonsignificant
14939	0.9	0.468	0.809594349573	nonsignificant
15837	0.87	0.4679	0.809594349573	nonsignificant
17338	1.21	0.4681	0.809594349573	nonsignificant
12382	0.92	0.4683	0.809736906854	nonsignificant
15592	14.96	0.4686	0.810052259036	nonsignificant
15296	1.17	0.4689	0.810164149523	nonsignificant
17116	0.78	0.4688	0.810164149523	nonsignificant
16592	0.7	0.4694	0.810824630048	nonsignificant
12391	1.15	0.4697	0.810905413534	nonsignificant
13425	0.83	0.4698	0.810905413534	nonsignificant
16629	1.87	0.4698	0.810905413534	nonsignificant
15174	0.72	0.47	0.811047356552	nonsignificant
16899	1.14	0.4703	0.811361748497	nonsignificant
11535	0.91	0.4705	0.811411311311	nonsignificant
11912	49.5	0.4708	0.811411311311	nonsignificant
13136	2.47	0.4706	0.811411311311	nonsignificant
15842	4.72	0.4707	0.811411311311	nonsignificant
17414	1.73	0.4711	0.811725218914	nonsignificant
15445	0.9	0.4717	0.812352563141	nonsignificant
16531	1.07	0.4717	0.812352563141	nonsignificant
15384	1.21	0.472	0.812635016246	nonsignificant
17766	0.87	0.4721	0.812635016246	nonsignificant
13075	1.16	0.4723	0.812776136932	nonsignificant
14963	1.16	0.4727	0.813261279041	nonsignificant
11622	1.23	0.4731	0.813339915127	nonsignificant
13253	1.12	0.473	0.813339915127	nonsignificant
14537	0.82	0.4729	0.813339915127	nonsignificant
15151	0.69	0.4733	0.813480683803	nonsignificant
15153	0.89	0.4735	0.813621382236	nonsignificant
12691	1.28	0.4741	0.81444916438	nonsignificant
18415	0.89	0.4743	0.814589551122	nonsignificant
10976	0.89	0.475	0.815181908796	nonsignificant
13623	0.22	0.475	0.815181908796	nonsignificant
18894	1.18	0.475	0.815181908796	nonsignificant
17230	1.23	0.4754	0.815665122073	nonsignificant
13272	1.1	0.4756	0.815805031133	nonsignificant
19333	1.08	0.4759	0.816116359562	nonsignificant
13684	0.93	0.4761	0.816256086632	nonsignificant
18659	0.88	0.4763	0.816395744151	nonsignificant
17392	1.29	0.4765	0.816535332172	nonsignificant
10879	0.85	0.4769	0.816814299925	nonsignificant
15383	1.83	0.4769	0.816814299925	nonsignificant
14246	0.86	0.4771	0.816953679761	nonsignificant
10620	1.07	0.4783	0.817788505462	nonsignificant
11730	1.39	0.478	0.817788505462	nonsignificant
14074	1.19	0.4783	0.817788505462	nonsignificant
14936	0.9	0.478	0.817788505462	nonsignificant
16536	0.88	0.4782	0.817788505462	nonsignificant
17040	0.79	0.4783	0.817788505462	nonsignificant
11895	0.93	0.48	0.818662704309	nonsignificant
13204	0.86	0.4797	0.818662704309	nonsignificant
13490	0.85	0.479	0.818662704309	nonsignificant
13806	0.79	0.4793	0.818662704309	nonsignificant
14206	0.9	0.4796	0.818662704309	nonsignificant
14523	1.29	0.4798	0.818662704309	nonsignificant
14883	0.93	0.4798	0.818662704309	nonsignificant
16059	1.09	0.4799	0.818662704309	nonsignificant
17121	0.89	0.4795	0.818662704309	nonsignificant
17449	1.16	0.4791	0.818662704309	nonsignificant
12486	0.93	0.4807	0.819045249876	nonsignificant
12598	1.26	0.4806	0.819045249876	nonsignificant
17149	0.82	0.4804	0.819045249876	nonsignificant
18111	0.67	0.4806	0.819045249876	nonsignificant
13468	0.92	0.481	0.819353697749	nonsignificant
15582	1.11	0.4812	0.819491691395	nonsignificant
11732	1.39	0.4814	0.819629616811	nonsignificant
15307	1.29	0.4817	0.819937691547	nonsignificant
14507	0.88	0.4826	0.821233917984	nonsignificant
15322	1.09	0.4827	0.821233917984	nonsignificant
13647	1.13	0.4834	0.822221733761	nonsignificant
15659	1.25	0.4836	0.822358814815	nonsignificant
15715	0.91	0.484	0.822835843002	nonsignificant
11745	0.89	0.4849	0.823014306821	nonsignificant
11861	0.92	0.4846	0.823014306821	nonsignificant
12993	2.06	0.4853	0.823014306821	nonsignificant
13335	0.88	0.4853	0.823014306821	nonsignificant
14979	1.15	0.485	0.823014306821	nonsignificant
16901	0.91	0.4849	0.823014306821	nonsignificant
17769	0.88	0.4853	0.823014306821	nonsignificant
18313	0.76	0.4845	0.823014306821	nonsignificant
18351	0.82	0.4853	0.823014306821	nonsignificant
18419	2.17	0.4853	0.823014306821	nonsignificant
14209	1.06	0.4856	0.823117696284	nonsignificant
14722	1.14	0.4856	0.823117696284	nonsignificant
18395	1.14	0.4859	0.823423548228	nonsignificant
17869	1.24	0.4863	0.823898671587	nonsignificant
16774	1.13	0.4867	0.82437356124	nonsignificant
11565	0.86	0.4871	0.824645452311	nonsignificant
17145	1.18	0.4871	0.824645452311	nonsignificant
15063	1.13	0.4874	0.824747862408	nonsignificant
19111	1.29	0.4873	0.824747862408	nonsignificant
11872	0.67	0.4879	0.8253911324	nonsignificant
15913	1.1	0.4881	0.825526694499	nonsignificant
11556	0.82	0.4884	0.82556138371	nonsignificant
16905	1.11	0.4886	0.82556138371	nonsignificant
17552	0.89	0.4884	0.82556138371	nonsignificant
18287	0.85	0.4886	0.82556138371	nonsignificant
11384	1.17	0.4894	0.825630558276	nonsignificant
11674	0.89	0.4896	0.825630558276	nonsignificant
12904	1.16	0.4893	0.825630558276	nonsignificant
13280	1.09	0.4891	0.825630558276	nonsignificant
14275	0.85	0.4893	0.825630558276	nonsignificant
14467	1.21	0.4888	0.825630558276	nonsignificant
16327	24.56	0.4895	0.825630558276	nonsignificant
16522	1.08	0.489	0.825630558276	nonsignificant
13495	0.7	0.4899	0.825732085169	nonsignificant
18723	0.71	0.4899	0.825732085169	nonsignificant
13166	0.84	0.4902	0.82583351272	nonsignificant
13709	1.07	0.4902	0.82583351272	nonsignificant
16077	0.0	0.4907	0.826473685498	nonsignificant
18026	0.74	0.491	0.826776772616	nonsignificant
12633	0.79	0.4916	0.826978309722	nonsignificant
13198	7.95	0.4915	0.826978309722	nonsignificant
14444	1.24	0.4914	0.826978309722	nonsignificant
18628	1.28	0.4913	0.826978309722	nonsignificant
18857	0.54	0.4919	0.827280903541	nonsignificant
12155	1.55	0.4934	0.827379060141	nonsignificant
12519	1.16	0.4927	0.827379060141	nonsignificant
12795	1.14	0.4925	0.827379060141	nonsignificant
12945	0.83	0.4922	0.827379060141	nonsignificant
13422	0.89	0.4934	0.827379060141	nonsignificant
13462	0.38	0.4924	0.827379060141	nonsignificant
14272	1.11	0.4933	0.827379060141	nonsignificant
14419	0.87	0.4931	0.827379060141	nonsignificant
16994	1.36	0.4933	0.827379060141	nonsignificant
17366	0.93	0.4929	0.827379060141	nonsignificant
17883	1.07	0.4931	0.827379060141	nonsignificant
18139	1.19	0.4931	0.827379060141	nonsignificant
11143	0.91	0.4938	0.82744540146	nonsignificant
12680	1.14	0.4938	0.82744540146	nonsignificant
12964	0.0	0.4936	0.82744540146	nonsignificant
15547	0.0	0.4942	0.827914230114	nonsignificant
12711	1.13	0.4947	0.828147520661	nonsignificant
13696	1.13	0.4945	0.828147520661	nonsignificant
14345	1.13	0.4947	0.828147520661	nonsignificant
12219	1.08	0.4949	0.828247084548	nonsignificant
17699	0.89	0.495	0.828247084548	nonsignificant
13326	1.07	0.4952	0.828380471217	nonsignificant
12031	1.11	0.4955	0.828479849478	nonsignificant
12748	0.82	0.4954	0.828479849478	nonsignificant
11057	1.18	0.4959	0.828545196507	nonsignificant
13008	1.21	0.4957	0.828545196507	nonsignificant
16559	0.8	0.4959	0.828545196507	nonsignificant
16761	1.26	0.4961	0.82867831676	nonsignificant
18583	1.11	0.4963	0.828811372454	nonsignificant
12255	1.07	0.4966	0.829043275987	nonsignificant
12573	0.96	0.4968	0.829043275987	nonsignificant
16319	0.85	0.4968	0.829043275987	nonsignificant
18878	1.11	0.4973	0.829676623062	nonsignificant
13295	0.9	0.4981	0.830741249092	nonsignificant
16585	1.13	0.4982	0.830741249092	nonsignificant
17425	1.17	0.4983	0.830741249092	nonsignificant
12761	8.42	0.499	0.831706921588	nonsignificant
13903	1.82	0.4997	0.832672126784	nonsignificant
16557	1.1	0.5002	0.833233752418	nonsignificant
17283	1.07	0.5004	0.833233752418	nonsignificant
18414	0.81	0.5004	0.833233752418	nonsignificant
11337	1.05	0.5009	0.833461778207	nonsignificant
13856	0.84	0.5009	0.833461778207	nonsignificant
17314	0.63	0.5009	0.833461778207	nonsignificant
17861	1.34	0.5011	0.833593164251	nonsignificant
17614	0.74	0.5013	0.833724486839	nonsignificant
16066	1.14	0.5016	0.834022018349	nonsignificant
14186	0.83	0.5018	0.834153174028	nonsignificant
16152	0.88	0.5021	0.834450458494	nonsignificant
19206	1.08	0.5024	0.834747599517	nonsignificant
12562	2.99	0.5032	0.835034232715	nonsignificant
13687	1.08	0.5033	0.835034232715	nonsignificant
13960	10.52	0.5031	0.835034232715	nonsignificant
14617	1.09	0.503	0.835034232715	nonsignificant
15831	0.94	0.5029	0.835034232715	nonsignificant
16329	1.05	0.5028	0.835034232715	nonsignificant
13527	1.15	0.5036	0.83526013481	nonsignificant
16753	0.93	0.5038	0.83526013481	nonsignificant
17690	0.83	0.5037	0.83526013481	nonsignificant
12502	0.86	0.5042	0.835320038489	nonsignificant
12905	1.18	0.504	0.835320038489	nonsignificant
18862	0.83	0.5042	0.835320038489	nonsignificant
15983	0.85	0.5046	0.835781673882	nonsignificant
16915	1.25	0.5048	0.835876514423	nonsignificant
17109	0.88	0.5049	0.835876514423	nonsignificant
13984	1.08	0.5055	0.836467683806	nonsignificant
15021	0.83	0.5055	0.836467683806	nonsignificant
13577	1.32	0.5059	0.836691956783	nonsignificant
16576	1.11	0.5059	0.836691956783	nonsignificant
17886	0.87	0.506	0.836691956783	nonsignificant
15191	0.88	0.5063	0.836951475882	nonsignificant
18031	1.11	0.5064	0.836951475882	nonsignificant
12067	1.29	0.5068	0.837210745982	nonsignificant
16891	0.9	0.5067	0.837210745982	nonsignificant
10381	1.47	0.5077	0.837492191617	nonsignificant
10569	0.89	0.5072	0.837492191617	nonsignificant
11386	1.09	0.5075	0.837492191617	nonsignificant
14390	1.07	0.5076	0.837492191617	nonsignificant
15997	0.81	0.5073	0.837492191617	nonsignificant
18060	1.15	0.5077	0.837492191617	nonsignificant
12172	1.13	0.5081	0.837514572864	nonsignificant
13252	0.9	0.5081	0.837514572864	nonsignificant
15291	1.19	0.5082	0.837514572864	nonsignificant
19024	0.88	0.5082	0.837514572864	nonsignificant
16087	0.93	0.5087	0.838138014354	nonsignificant
15939	1.39	0.509	0.838231229077	nonsignificant
18655	1.11	0.5089	0.838231229077	nonsignificant
16725	1.08	0.5093	0.838324354685	nonsignificant
17107	1.19	0.5093	0.838324354685	nonsignificant
14624	1.07	0.5095	0.838453166069	nonsignificant
11976	1.06	0.5099	0.838638983051	nonsignificant
12868	0.88	0.5101	0.838638983051	nonsignificant
13524	0.88	0.5101	0.838638983051	nonsignificant
14691	0.82	0.5099	0.838638983051	nonsignificant
15897	0.9	0.5106	0.839260668258	nonsignificant
14185	0.0	0.5109	0.839553400143	nonsignificant
10547	0.63	0.5115	0.840138445027	nonsignificant
14465	1.42	0.5114	0.840138445027	nonsignificant
16334	1.2	0.5121	0.840923390558	nonsignificant
18717	1.1	0.5123	0.841051275328	nonsignificant
13607	1.08	0.5125	0.841179099142	nonsignificant
12889	0.87	0.5127	0.841306862044	nonsignificant
12094	0.94	0.5132	0.841926727013	nonsignificant
12961	0.9	0.5141	0.843202357704	nonsignificant
12063	0.21	0.5144	0.84349352381	nonsignificant
11422	0.01	0.5148	0.843948488455	nonsignificant
17115	0.0	0.5151	0.84403847252	nonsignificant
18011	0.01	0.515	0.84403847252	nonsignificant
13591	0.9	0.5153	0.844165342531	nonsignificant
11918	1.37	0.5157	0.844619714625	nonsignificant
14673	0.82	0.5159	0.844746386115	nonsignificant
17983	0.83	0.5164	0.84536410744	nonsignificant
17497	1.13	0.5166	0.845490541825	nonsignificant
16800	1.24	0.5171	0.846107792825	nonsignificant
19108	1.38	0.5174	0.846397577197	nonsignificant
13121	1.13	0.5176	0.846523676086	nonsignificant
13377	1.25	0.5184	0.847429575125	nonsignificant
17997	0.86	0.5183	0.847429575125	nonsignificant
13100	1.07	0.5187	0.847479981025	nonsignificant
19098	0.9	0.5188	0.847479981025	nonsignificant
19511	0.79	0.5186	0.847479981025	nonsignificant
17275	0.88	0.519	0.847567970602	nonsignificant
17698	0.84	0.5191	0.847567970602	nonsignificant
15089	0.85	0.5193	0.847693552975	nonsignificant
11363	0.86	0.5195	0.847743699668	nonsignificant
14646	1.08	0.5197	0.847743699668	nonsignificant
17323	1.31	0.5196	0.847743699668	nonsignificant
10613	0.87	0.52	0.847793775148	nonsignificant
14394	0.94	0.52	0.847793775148	nonsignificant
14625	1.31	0.5201	0.847793775148	nonsignificant
17267	0.81	0.5205	0.848245030762	nonsignificant
16118	0.85	0.5208	0.848533144074	nonsignificant
12420	1.17	0.521	0.848658230842	nonsignificant
13627	1.11	0.5213	0.848946110192	nonsignificant
13302	1.13	0.5215	0.848957382471	nonsignificant
14777	1.33	0.5216	0.848957382471	nonsignificant
16181	1.13	0.5217	0.848957382471	nonsignificant
17887	0.92	0.5218	0.848957382471	nonsignificant
12763	0.92	0.5222	0.849006468366	nonsignificant
14221	1.08	0.5221	0.849006468366	nonsignificant
16443	1.1	0.522	0.849006468366	nonsignificant
13300	1.79	0.5225	0.849293721973	nonsignificant
13385	0.94	0.5228	0.849580840019	nonsignificant
10368	1.06	0.5232	0.849829811321	nonsignificant
19047	0.71	0.5231	0.849829811321	nonsignificant
13997	1.06	0.524	0.850527456988	nonsignificant
14595	1.13	0.5239	0.850527456988	nonsignificant
17987	1.32	0.5238	0.850527456988	nonsignificant
15608	1.15	0.5242	0.850651602262	nonsignificant
17689	0.83	0.5244	0.850775689046	nonsignificant
11612	1.08	0.5247	0.850861525783	nonsignificant
13453	1.18	0.5247	0.850861525783	nonsignificant
17996	0.92	0.5249	0.850985475518	nonsignificant
10841	0.87	0.5254	0.85119496589	nonsignificant
15351	1.16	0.5252	0.85119496589	nonsignificant
15934	0.94	0.5254	0.85119496589	nonsignificant
16197	1.17	0.5257	0.851442417117	nonsignificant
16961	1.17	0.5258	0.851442417117	nonsignificant
12405	0.9	0.526	0.851566055477	nonsignificant
11124	0.88	0.5265	0.85217520564	nonsignificant
11762	0.92	0.5269	0.852268270359	nonsignificant
12749	0.85	0.5268	0.852268270359	nonsignificant
12809	1.21	0.5272	0.852268270359	nonsignificant
14121	0.78	0.5272	0.852268270359	nonsignificant
15188	0.9	0.5273	0.852268270359	nonsignificant
15504	1.12	0.527	0.852268270359	nonsignificant
15576	1.13	0.5275	0.852391482872	nonsignificant
15979	1.05	0.5277	0.852476219512	nonsignificant
19448	0.2	0.5278	0.852476219512	nonsignificant
16523	1.47	0.5283	0.853083728019	nonsignificant
12345	1.12	0.5285	0.853129545455	nonsignificant
16660	1.1	0.5286	0.853129545455	nonsignificant
19212	2.05	0.5287	0.853129545455	nonsignificant
11916	0.89	0.529	0.853413680019	nonsignificant
11066	1.12	0.5295	0.853620435393	nonsignificant
17048	0.86	0.5294	0.853620435393	nonsignificant
18321	0.81	0.5295	0.853620435393	nonsignificant
12947	1.24	0.5302	0.854348947122	nonsignificant
18118	2.43	0.5301	0.854348947122	nonsignificant
11470	1.12	0.5306	0.854754653882	nonsignificant
15606	0.94	0.5307	0.854754653882	nonsignificant
14455	1.11	0.5321	0.856809141922	nonsignificant
13205	0.93	0.5323	0.856930832165	nonsignificant
13621	0.85	0.5327	0.857174042056	nonsignificant
18059	1.13	0.5327	0.857174042056	nonsignificant
14108	4.51	0.5329	0.857295561785	nonsignificant
